system:index,climate_dewpoint_mean,climate_precip_total,climate_temp_mean,file,label,soil_oc,soil_ph,soil_texture,topo_elevation,topo_landforms,.geo
000000000000000013e6,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.79398167407834,36.71086485730396]}"
000000000000000013e7,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,34,"{""type"":""Point"",""coordinates"":[-119.8371903632862,36.71077567528289]}"
000000000000000013e8,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.88039905249408,36.710686493261825]}"
000000000000000013e9,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.76262973457152,36.710686493261825]}"
000000000000000013ea,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,89,34,"{""type"":""Point"",""coordinates"":[-119.8058384237794,36.710597311240754]}"
000000000000000013eb,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,80,7,84,24,"{""type"":""Point"",""coordinates"":[-119.84904711298732,36.71050812921968]}"
000000000000000013ec,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,74,7,80,34,"{""type"":""Point"",""coordinates"":[-119.89225580219518,36.710418947198605]}"
000000000000000013ed,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,89,24,"{""type"":""Point"",""coordinates"":[-119.77448648427264,36.710418947198605]}"
000000000000000013ee,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.81769517348053,36.71032976517755]}"
000000000000000013ef,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.86090386268842,36.71023612405542]}"
000000000000000013f0,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,80,34,"{""type"":""Point"",""coordinates"":[-119.9041125518963,36.710146942034356]}"
000000000000000013f1,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,4,89,34,"{""type"":""Point"",""coordinates"":[-119.78634769307483,36.71014694203436]}"
000000000000000013f2,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,24,"{""type"":""Point"",""coordinates"":[-119.82955638228273,36.710057760013285]}"
000000000000000013f3,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.87276507149059,36.709968577992214]}"
000000000000000013f4,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.75499575356802,36.709968577992214]}"
000000000000000013f5,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.79820444277591,36.70987939597114]}"
000000000000000013f6,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,34,"{""type"":""Point"",""coordinates"":[-119.8414131319838,36.70979021395008]}"
000000000000000013f7,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.88462182119169,36.70970103192901]}"
000000000000000013f8,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.76685250326913,36.70970103192901]}"
000000000000000013f9,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.81006119247704,36.70960739080689]}"
000000000000000013fa,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.85326988168492,36.70951820878581]}"
000000000000000013fb,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,74,7,80,34,"{""type"":""Point"",""coordinates"":[-119.89647857089281,36.70942902676475]}"
000000000000000013fc,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,89,24,"{""type"":""Point"",""coordinates"":[-119.77870925297026,36.70942902676475]}"
000000000000000013fd,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.82191794217816,36.70933984474368]}"
000000000000000013fe,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,78,7,83,24,"{""type"":""Point"",""coordinates"":[-119.86512663138605,36.7092506627226]}"
000000000000000013ff,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,79,34,"{""type"":""Point"",""coordinates"":[-119.90833532059393,36.70916148070155]}"
00000000000000001400,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.79056600267138,36.709161480701546]}"
00000000000000001401,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,24,"{""type"":""Point"",""coordinates"":[-119.83377469187926,36.709072298680475]}"
00000000000000001402,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.87698784018819,36.70897865755836]}"
00000000000000001403,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.75921852226564,36.708978657558355]}"
00000000000000001404,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,89,34,"{""type"":""Point"",""coordinates"":[-119.80242721147354,36.70888947553729]}"
00000000000000001405,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,80,7,84,24,"{""type"":""Point"",""coordinates"":[-119.84563590068143,36.70880029351621]}"
00000000000000001406,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.88884458988932,36.70871111149515]}"
00000000000000001407,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.77107527196674,36.70871111149515]}"
00000000000000001408,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.81428396117465,36.70862192947408]}"
00000000000000001409,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.85749265038253,36.708532747453006]}"
0000000000000000140a,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,80,34,"{""type"":""Point"",""coordinates"":[-119.90070133959044,36.708443565431935]}"
0000000000000000140b,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,4,89,34,"{""type"":""Point"",""coordinates"":[-119.78293202166786,36.708443565431935]}"
0000000000000000140c,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.82614071087578,36.70834992430982]}"
0000000000000000140d,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,78,7,83,24,"{""type"":""Point"",""coordinates"":[-119.86934940008365,36.70826074228875]}"
0000000000000000140e,278.94371471474886,0.37095192826128454,293.0702804209115,MCTNet_400km2_California_South-1.tif,69,2,77,4,93,24,"{""type"":""Point"",""coordinates"":[-119.75158008216107,36.70826074228875]}"
0000000000000000140f,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.79478877136897,36.70817156026769]}"
00000000000000001410,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,34,"{""type"":""Point"",""coordinates"":[-119.83799746057686,36.708082378246615]}"
00000000000000001411,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.8812061497848,36.70799319622554]}"
00000000000000001412,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.7634368318622,36.70799319622554]}"
00000000000000001413,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,89,34,"{""type"":""Point"",""coordinates"":[-119.8066455210701,36.707904014204466]}"
00000000000000001414,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,80,7,84,24,"{""type"":""Point"",""coordinates"":[-119.84985866937903,36.707810373082346]}"
00000000000000001415,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,74,7,80,34,"{""type"":""Point"",""coordinates"":[-119.89306735858695,36.70772119106128]}"
00000000000000001416,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,89,24,"{""type"":""Point"",""coordinates"":[-119.77529804066437,36.70772119106128]}"
00000000000000001417,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.81850672987225,36.70763200904021]}"
00000000000000001418,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.86171541908017,36.70754282701914]}"
00000000000000001419,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,80,34,"{""type"":""Point"",""coordinates"":[-119.90492410828804,36.707453644998076]}"
0000000000000000141a,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,4,89,34,"{""type"":""Point"",""coordinates"":[-119.78715479036546,36.70745364499808]}"
0000000000000000141b,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,24,"{""type"":""Point"",""coordinates"":[-119.83036347957336,36.707364462977]}"
0000000000000000141c,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.87357216878125,36.70727528095593]}"
0000000000000000141d,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.7558028508587,36.70727528095593]}"
0000000000000000141e,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.79901154006659,36.70718163983382]}"
0000000000000000141f,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,34,"{""type"":""Point"",""coordinates"":[-119.84222022927449,36.70709245781274]}"
00000000000000001420,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.88542891848238,36.707003275791685]}"
00000000000000001421,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.7676596005598,36.70700327579168]}"
00000000000000001422,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.8108682897677,36.70691409377061]}"
00000000000000001423,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.85407697897561,36.70682491174953]}"
00000000000000001424,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,74,7,80,34,"{""type"":""Point"",""coordinates"":[-119.8972856681835,36.70673572972848]}"
00000000000000001425,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,89,24,"{""type"":""Point"",""coordinates"":[-119.77951635026092,36.70673572972848]}"
00000000000000001426,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.82272949856986,36.7066465477074]}"
00000000000000001427,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,78,7,83,24,"{""type"":""Point"",""coordinates"":[-119.86593818777776,36.70655290658528]}"
00000000000000001428,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,79,34,"{""type"":""Point"",""coordinates"":[-119.90914687698564,36.70646372456421]}"
00000000000000001429,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,78,4,89,34,"{""type"":""Point"",""coordinates"":[-119.7913775590631,36.70646372456421]}"
0000000000000000142a,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,24,"{""type"":""Point"",""coordinates"":[-119.83458624827098,36.70637454254314]}"
0000000000000000142b,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,77,7,81,34,"{""type"":""Point"",""coordinates"":[-119.87779493747888,36.706285360522074]}"
0000000000000000142c,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,1,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.76002561955633,36.706285360522074]}"
0000000000000000142d,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,89,34,"{""type"":""Point"",""coordinates"":[-119.80323430876419,36.706196178501]}"
0000000000000000142e,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,80,7,84,24,"{""type"":""Point"",""coordinates"":[-119.84644299797209,36.70610699647993]}"
0000000000000000142f,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,74,7,80,34,"{""type"":""Point"",""coordinates"":[-119.88965168718,36.70601781445886]}"
00000000000000001430,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,7,91,24,"{""type"":""Point"",""coordinates"":[-119.77188236925745,36.70601781445885]}"
00000000000000001431,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,88,34,"{""type"":""Point"",""coordinates"":[-119.81509105846531,36.70592417333673]}"
00000000000000001432,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,79,7,84,24,"{""type"":""Point"",""coordinates"":[-119.85829974767321,36.705834991315676]}"
00000000000000001433,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,75,7,80,34,"{""type"":""Point"",""coordinates"":[-119.9015084368811,36.705745809294605]}"
00000000000000001434,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,77,4,89,34,"{""type"":""Point"",""coordinates"":[-119.78373911895852,36.705745809294605]}"
00000000000000001435,279.0843607305172,0.355369396570687,293.25385717943914,MCTNet_400km2_California_South-1.tif,69,2,79,7,86,24,"{""type"":""Point"",""coordinates"":[-119.82694780816642,36.705656627273534]}"
00000000000000001436,279.12772430867057,0.3468648717436835,293.3086403682555,MCTNet_400km2_California_South-1.tif,69,2,78,7,83,24,"{""type"":""Point"",""coordinates"":[-119.87015649737431,36.70556744525246]}"
